author_id,T0_year,paper_count
https://openalex.org/A5002092348,2014,1
https://openalex.org/A5002137615,2014,1
https://openalex.org/A5002139934,2014,1
https://openalex.org/A5002153460,2014,1
https://openalex.org/A5002154444,2014,3
https://openalex.org/A5002176677,2014,1
https://openalex.org/A5002200129,2014,5
https://openalex.org/A5002219295,2014,1
https://openalex.org/A5002219591,2014,2
https://openalex.org/A5002222604,2014,1
https://openalex.org/A5002222797,2014,3
https://openalex.org/A5002237204,2014,1
https://openalex.org/A5002245074,2014,1
https://openalex.org/A5002263452,2014,1
https://openalex.org/A5002277899,2014,1
https://openalex.org/A5002280676,2014,1
https://openalex.org/A5002306207,2014,1
https://openalex.org/A5002308372,2014,1
https://openalex.org/A5002320924,2014,1
https://openalex.org/A5002321341,2014,1
https://openalex.org/A5002331990,2014,1
https://openalex.org/A5002339556,2014,4
https://openalex.org/A5002357548,2014,2
https://openalex.org/A5002361823,2014,1
https://openalex.org/A5002398376,2014,1
https://openalex.org/A5002401723,2014,1
https://openalex.org/A5002406234,2014,1
https://openalex.org/A5002408206,2014,1
https://openalex.org/A5002409465,2014,1
https://openalex.org/A5002414848,2014,1
https://openalex.org/A5002419008,2014,1
https://openalex.org/A5002464964,2014,4
https://openalex.org/A5002476746,2014,1
https://openalex.org/A5002478532,2014,1
https://openalex.org/A5002478933,2014,1
https://openalex.org/A5002482218,2014,1
https://openalex.org/A5002498295,2014,2
https://openalex.org/A5002504304,2014,1
https://openalex.org/A5002537663,2014,1
https://openalex.org/A5002551113,2014,1
https://openalex.org/A5002555374,2014,8
https://openalex.org/A5002577537,2014,1
https://openalex.org/A5002578778,2014,2
https://openalex.org/A5002587321,2014,1
https://openalex.org/A5002620536,2014,2
https://openalex.org/A5002637615,2014,2
https://openalex.org/A5002665417,2014,1
https://openalex.org/A5002675281,2014,1
https://openalex.org/A5002677597,2014,1
https://openalex.org/A5002687748,2014,2
https://openalex.org/A5002690197,2014,1
https://openalex.org/A5002698865,2014,1
https://openalex.org/A5002717799,2014,3
https://openalex.org/A5002724338,2014,1
https://openalex.org/A5002727700,2014,3
https://openalex.org/A5002752437,2014,1
https://openalex.org/A5002755456,2014,4
https://openalex.org/A5002757036,2014,4
https://openalex.org/A5002758038,2014,2
https://openalex.org/A5002768743,2014,1
https://openalex.org/A5002778799,2014,2
https://openalex.org/A5002791625,2014,1
https://openalex.org/A5002812968,2014,1
https://openalex.org/A5002816267,2014,1
https://openalex.org/A5002818173,2014,1
https://openalex.org/A5002822530,2014,4
https://openalex.org/A5002828272,2014,2
https://openalex.org/A5002834524,2014,1
https://openalex.org/A5002847404,2014,1
https://openalex.org/A5002848543,2014,2
https://openalex.org/A5002848677,2014,2
https://openalex.org/A5002886426,2014,1
https://openalex.org/A5002909668,2014,3
https://openalex.org/A5002934074,2014,1
https://openalex.org/A5002964657,2014,4
https://openalex.org/A5002975294,2014,1
https://openalex.org/A5002977799,2014,1
https://openalex.org/A5002989987,2014,1
https://openalex.org/A5003008706,2014,1
https://openalex.org/A5003060327,2014,1
https://openalex.org/A5003065165,2014,2
https://openalex.org/A5003078144,2014,1
https://openalex.org/A5003082405,2014,1
https://openalex.org/A5003092343,2014,2
https://openalex.org/A5003104262,2014,2
https://openalex.org/A5003133702,2014,1
https://openalex.org/A5003135559,2014,1
https://openalex.org/A5003140899,2014,1
https://openalex.org/A5003154600,2014,9
https://openalex.org/A5003164289,2014,1
https://openalex.org/A5003174995,2014,1
https://openalex.org/A5003176465,2014,1
https://openalex.org/A5003196589,2014,2
https://openalex.org/A5003201868,2014,1
https://openalex.org/A5003217535,2014,1
https://openalex.org/A5003231684,2014,1
https://openalex.org/A5003245399,2014,3
https://openalex.org/A5003246025,2014,1
https://openalex.org/A5003246186,2014,1
https://openalex.org/A5003248578,2014,1
https://openalex.org/A5003255105,2014,1
https://openalex.org/A5003257736,2014,1
https://openalex.org/A5003271927,2014,1
https://openalex.org/A5003276783,2014,1
https://openalex.org/A5003291075,2014,2
https://openalex.org/A5003311334,2014,2
https://openalex.org/A5003311852,2014,4
https://openalex.org/A5003339851,2014,1
https://openalex.org/A5003341249,2014,2
https://openalex.org/A5003353558,2014,2
https://openalex.org/A5003361632,2014,1
https://openalex.org/A5003363881,2014,11
https://openalex.org/A5003366587,2014,1
https://openalex.org/A5003402066,2014,2
https://openalex.org/A5003405177,2014,4
https://openalex.org/A5003417891,2014,5
https://openalex.org/A5003418895,2014,1
https://openalex.org/A5003434813,2014,1
https://openalex.org/A5003462951,2014,1
https://openalex.org/A5003473894,2014,1
https://openalex.org/A5003474421,2014,4
https://openalex.org/A5003475259,2014,2
https://openalex.org/A5003503263,2014,1
https://openalex.org/A5003511480,2014,1
https://openalex.org/A5003515347,2014,1
https://openalex.org/A5003521793,2014,1
https://openalex.org/A5003539831,2014,1
https://openalex.org/A5003561835,2014,1
https://openalex.org/A5003562101,2014,16
https://openalex.org/A5003573970,2014,1
https://openalex.org/A5003575856,2014,1
https://openalex.org/A5003585505,2014,1
https://openalex.org/A5003587956,2014,2
https://openalex.org/A5003594645,2014,1
https://openalex.org/A5003603090,2014,2
https://openalex.org/A5003613132,2014,1
https://openalex.org/A5003619901,2014,1
https://openalex.org/A5003620324,2014,1
https://openalex.org/A5003627425,2014,1
https://openalex.org/A5003635959,2014,1
https://openalex.org/A5003658312,2014,1
https://openalex.org/A5003665181,2014,1
https://openalex.org/A5003671435,2014,2
https://openalex.org/A5003671711,2014,1
https://openalex.org/A5003677739,2014,1
https://openalex.org/A5003680754,2014,1
https://openalex.org/A5003693436,2014,1
https://openalex.org/A5003705129,2014,1
https://openalex.org/A5003724636,2014,1
https://openalex.org/A5003742690,2014,2
https://openalex.org/A5003746870,2014,1
https://openalex.org/A5003753874,2014,4
https://openalex.org/A5003769038,2014,2
https://openalex.org/A5003769814,2014,1
https://openalex.org/A5003772953,2014,1
https://openalex.org/A5003784173,2014,1
https://openalex.org/A5003799939,2014,1
https://openalex.org/A5003824546,2014,2
https://openalex.org/A5003844805,2014,1
https://openalex.org/A5003852534,2014,2
https://openalex.org/A5003854163,2014,1
https://openalex.org/A5003854328,2014,1
https://openalex.org/A5003891938,2014,1
https://openalex.org/A5003897511,2014,3
https://openalex.org/A5003919368,2014,1
https://openalex.org/A5003929573,2014,1
https://openalex.org/A5003931641,2014,1
https://openalex.org/A5003935964,2014,2
https://openalex.org/A5003936914,2014,1
https://openalex.org/A5003957487,2014,1
https://openalex.org/A5003960215,2014,1
https://openalex.org/A5003966461,2014,2
https://openalex.org/A5003992250,2014,2
https://openalex.org/A5004029993,2014,3
https://openalex.org/A5004042863,2014,1
https://openalex.org/A5004043038,2014,1
https://openalex.org/A5004055647,2014,7
https://openalex.org/A5004066155,2014,1
https://openalex.org/A5004089526,2014,3
https://openalex.org/A5004102701,2014,4
https://openalex.org/A5004105175,2014,1
https://openalex.org/A5004105946,2014,1
https://openalex.org/A5004111575,2014,1
https://openalex.org/A5004141716,2014,1
https://openalex.org/A5004153109,2014,4
https://openalex.org/A5004164959,2014,1
https://openalex.org/A5004173417,2014,3
https://openalex.org/A5004181148,2014,3
https://openalex.org/A5004204856,2014,2
https://openalex.org/A5004204917,2014,1
https://openalex.org/A5004205846,2014,2
https://openalex.org/A5004209268,2014,1
https://openalex.org/A5004235680,2014,1
https://openalex.org/A5004254624,2014,2
https://openalex.org/A5004260180,2014,1
https://openalex.org/A5004262252,2014,1
https://openalex.org/A5004263811,2014,1
https://openalex.org/A5004264491,2014,1
https://openalex.org/A5004269135,2014,1
https://openalex.org/A5004271128,2014,5
https://openalex.org/A5004282323,2014,1
https://openalex.org/A5004299168,2014,1
https://openalex.org/A5004300577,2014,7
https://openalex.org/A5004301579,2014,3
https://openalex.org/A5004302802,2014,4
https://openalex.org/A5004342980,2014,1
https://openalex.org/A5004347380,2014,1
https://openalex.org/A5004357018,2014,3
https://openalex.org/A5004369734,2014,1
https://openalex.org/A5004406086,2014,2
https://openalex.org/A5004416399,2014,1
https://openalex.org/A5004420462,2014,2
https://openalex.org/A5004421013,2014,1
https://openalex.org/A5004437398,2014,2
https://openalex.org/A5004437812,2014,2
https://openalex.org/A5004459962,2014,1
https://openalex.org/A5004462098,2014,1
https://openalex.org/A5004472908,2014,1
https://openalex.org/A5004479236,2014,1
https://openalex.org/A5004483807,2014,1
https://openalex.org/A5004490979,2014,1
https://openalex.org/A5004491149,2014,2
https://openalex.org/A5004491650,2014,1
https://openalex.org/A5004494746,2014,1
https://openalex.org/A5004498168,2014,1
https://openalex.org/A5004507933,2014,1
https://openalex.org/A5004522625,2014,3
https://openalex.org/A5004524654,2014,2
https://openalex.org/A5004532469,2014,1
https://openalex.org/A5004541815,2014,1
https://openalex.org/A5004557191,2014,1
https://openalex.org/A5004568948,2014,1
https://openalex.org/A5004578527,2014,2
https://openalex.org/A5004623548,2014,1
https://openalex.org/A5004625775,2014,4
https://openalex.org/A5004627045,2014,2
https://openalex.org/A5004628028,2014,1
https://openalex.org/A5004632090,2014,1
https://openalex.org/A5004634606,2014,1
https://openalex.org/A5004651940,2014,1
https://openalex.org/A5004659592,2014,2
https://openalex.org/A5004662180,2014,1
https://openalex.org/A5004662244,2014,1
https://openalex.org/A5004669888,2014,4
https://openalex.org/A5004671827,2014,1
https://openalex.org/A5004680827,2014,1
https://openalex.org/A5004680860,2014,1
https://openalex.org/A5004695687,2014,1
https://openalex.org/A5004709290,2014,5
https://openalex.org/A5004712121,2014,2
https://openalex.org/A5004736321,2014,1
https://openalex.org/A5004737962,2014,2
https://openalex.org/A5004758910,2014,1
https://openalex.org/A5004781307,2014,7
https://openalex.org/A5004787236,2014,4
https://openalex.org/A5004799762,2014,1
https://openalex.org/A5004817868,2014,1
https://openalex.org/A5004823293,2014,1
https://openalex.org/A5004832527,2014,1
https://openalex.org/A5004837889,2014,6
https://openalex.org/A5004846711,2014,2
https://openalex.org/A5004857927,2014,1
https://openalex.org/A5004862239,2014,1
https://openalex.org/A5004865991,2014,1
https://openalex.org/A5004886070,2014,2
https://openalex.org/A5004887980,2014,1
https://openalex.org/A5004890439,2014,1
https://openalex.org/A5004914415,2014,1
https://openalex.org/A5004928383,2014,1
https://openalex.org/A5004932799,2014,1
https://openalex.org/A5004938067,2014,1
https://openalex.org/A5004944407,2014,1
https://openalex.org/A5004970725,2014,1
https://openalex.org/A5004995319,2014,1
https://openalex.org/A5005007467,2014,4
https://openalex.org/A5005038718,2014,1
https://openalex.org/A5005038962,2014,1
https://openalex.org/A5005039590,2014,1
https://openalex.org/A5005040866,2014,1
https://openalex.org/A5005046506,2014,5
https://openalex.org/A5005058150,2014,3
https://openalex.org/A5005067617,2014,1
https://openalex.org/A5005070709,2014,1
https://openalex.org/A5005079261,2014,1
https://openalex.org/A5005102268,2014,1
https://openalex.org/A5005105291,2014,3
https://openalex.org/A5005111629,2014,4
https://openalex.org/A5005112800,2014,1
https://openalex.org/A5005125329,2014,1
https://openalex.org/A5005160082,2014,1
https://openalex.org/A5005173482,2014,1
https://openalex.org/A5005192117,2014,1
https://openalex.org/A5005206482,2014,11
https://openalex.org/A5005208002,2014,1
https://openalex.org/A5005208810,2014,1
https://openalex.org/A5005221518,2014,16
https://openalex.org/A5005229561,2014,2
https://openalex.org/A5005229861,2014,1
https://openalex.org/A5005250000,2014,1
https://openalex.org/A5005259900,2014,2
https://openalex.org/A5005276940,2014,1
https://openalex.org/A5005282924,2014,1
https://openalex.org/A5005295253,2014,2
https://openalex.org/A5005295479,2014,2
https://openalex.org/A5005299926,2014,3
https://openalex.org/A5005302720,2014,1
https://openalex.org/A5005303780,2014,1
https://openalex.org/A5005304471,2014,1
https://openalex.org/A5005309496,2014,1
https://openalex.org/A5005336250,2014,1
https://openalex.org/A5005344580,2014,2
https://openalex.org/A5005347013,2014,1
https://openalex.org/A5005355191,2014,1
https://openalex.org/A5005376376,2014,2
https://openalex.org/A5005383198,2014,8
https://openalex.org/A5005384430,2014,2
https://openalex.org/A5005398964,2014,1
https://openalex.org/A5005400826,2014,1
https://openalex.org/A5005407396,2014,1
https://openalex.org/A5005412914,2014,1
https://openalex.org/A5005421447,2014,2
https://openalex.org/A5005426532,2014,1
https://openalex.org/A5005433549,2014,2
https://openalex.org/A5005436606,2014,1
https://openalex.org/A5005456679,2014,1
https://openalex.org/A5005467138,2014,1
https://openalex.org/A5005484493,2014,1
https://openalex.org/A5005515680,2014,1
https://openalex.org/A5005550026,2014,1
https://openalex.org/A5005555777,2014,2
https://openalex.org/A5005571616,2014,1
https://openalex.org/A5005572363,2014,1
https://openalex.org/A5005590361,2014,1
https://openalex.org/A5005595025,2014,1
https://openalex.org/A5005597054,2014,1
https://openalex.org/A5005619823,2014,4
https://openalex.org/A5005621340,2014,31
https://openalex.org/A5005625334,2014,1
https://openalex.org/A5005631181,2014,1
https://openalex.org/A5005640811,2014,1
https://openalex.org/A5005663396,2014,1
https://openalex.org/A5005664897,2014,1
https://openalex.org/A5005718112,2014,4
https://openalex.org/A5005737632,2014,1
https://openalex.org/A5005740833,2014,1
https://openalex.org/A5005757265,2014,1
https://openalex.org/A5005757807,2014,1
https://openalex.org/A5005762334,2014,1
https://openalex.org/A5005769469,2014,1
https://openalex.org/A5005771397,2014,1
https://openalex.org/A5005783301,2014,1
https://openalex.org/A5005783529,2014,1
https://openalex.org/A5005797590,2014,5
https://openalex.org/A5005803933,2014,1
https://openalex.org/A5005804564,2014,1
https://openalex.org/A5005804816,2014,1
https://openalex.org/A5005815615,2014,1
https://openalex.org/A5005819096,2014,1
https://openalex.org/A5005827273,2014,1
https://openalex.org/A5005829661,2014,1
https://openalex.org/A5005833293,2014,1
https://openalex.org/A5005854028,2014,1
https://openalex.org/A5005858741,2014,3
https://openalex.org/A5005875420,2014,3
https://openalex.org/A5005888617,2014,1
https://openalex.org/A5005889998,2014,1
https://openalex.org/A5005891252,2014,1
https://openalex.org/A5005902146,2014,5
https://openalex.org/A5005905311,2014,1
https://openalex.org/A5005906923,2014,2
https://openalex.org/A5005907997,2014,3
https://openalex.org/A5005908413,2014,1
https://openalex.org/A5005920096,2014,1
https://openalex.org/A5005924944,2014,1
https://openalex.org/A5005925571,2014,1
https://openalex.org/A5005925636,2014,1
https://openalex.org/A5005928524,2014,4
https://openalex.org/A5005946282,2014,2
https://openalex.org/A5005962530,2014,1
https://openalex.org/A5005968330,2014,2
https://openalex.org/A5005971897,2014,1
https://openalex.org/A5005988887,2014,6
https://openalex.org/A5005992140,2014,1
https://openalex.org/A5006010044,2014,2
https://openalex.org/A5006013266,2014,1
https://openalex.org/A5006018801,2014,1
https://openalex.org/A5006040109,2014,1
https://openalex.org/A5006050449,2014,1
https://openalex.org/A5006061477,2014,4
https://openalex.org/A5006065714,2014,1
https://openalex.org/A5006072595,2014,1
https://openalex.org/A5006073578,2014,2
https://openalex.org/A5006074290,2014,18
https://openalex.org/A5006092979,2014,2
https://openalex.org/A5006108242,2014,2
https://openalex.org/A5006111448,2014,1
https://openalex.org/A5006117950,2014,2
https://openalex.org/A5006158976,2014,1
https://openalex.org/A5006164492,2014,1
https://openalex.org/A5006194799,2014,4
https://openalex.org/A5006195155,2014,1
https://openalex.org/A5006206509,2014,1
https://openalex.org/A5006211032,2014,6
https://openalex.org/A5006235526,2014,1
https://openalex.org/A5006272190,2014,1
https://openalex.org/A5006280673,2014,1
https://openalex.org/A5006291450,2014,1
https://openalex.org/A5006294869,2014,1
https://openalex.org/A5006306448,2014,1
https://openalex.org/A5006308263,2014,1
https://openalex.org/A5006330293,2014,1
https://openalex.org/A5006343463,2014,4
https://openalex.org/A5006346528,2014,2
https://openalex.org/A5006363663,2014,1
https://openalex.org/A5006374240,2014,1
https://openalex.org/A5006377705,2014,1
https://openalex.org/A5006386652,2014,1
https://openalex.org/A5006393003,2014,2
https://openalex.org/A5006421650,2014,1
https://openalex.org/A5006423371,2014,1
https://openalex.org/A5006426839,2014,1
https://openalex.org/A5006446297,2014,17
https://openalex.org/A5006449918,2014,2
https://openalex.org/A5006455181,2014,2
https://openalex.org/A5006457492,2014,1
https://openalex.org/A5006460186,2014,2
https://openalex.org/A5006461741,2014,1
https://openalex.org/A5006471068,2014,1
https://openalex.org/A5006471805,2014,3
https://openalex.org/A5006472864,2014,1
https://openalex.org/A5006476106,2014,3
https://openalex.org/A5006479673,2014,1
https://openalex.org/A5006492516,2014,1
https://openalex.org/A5006494540,2014,1
https://openalex.org/A5006500819,2014,1
https://openalex.org/A5006520981,2014,1
https://openalex.org/A5006536579,2014,1
https://openalex.org/A5006551932,2014,1
https://openalex.org/A5006562733,2014,2
https://openalex.org/A5006568269,2014,1
https://openalex.org/A5006602110,2014,1
https://openalex.org/A5006609689,2014,1
https://openalex.org/A5006618254,2014,2
https://openalex.org/A5006633218,2014,2
https://openalex.org/A5006636972,2014,1
https://openalex.org/A5006640724,2014,1
https://openalex.org/A5006642161,2014,1
https://openalex.org/A5006645827,2014,1
https://openalex.org/A5006665177,2014,1
https://openalex.org/A5006670105,2014,1
https://openalex.org/A5006688393,2014,1
https://openalex.org/A5006693533,2014,2
https://openalex.org/A5006694786,2014,1
https://openalex.org/A5006700695,2014,1
https://openalex.org/A5006707688,2014,1
https://openalex.org/A5006707942,2014,1
https://openalex.org/A5006726967,2014,2
https://openalex.org/A5006733671,2014,1
https://openalex.org/A5006752837,2014,3
https://openalex.org/A5006769119,2014,1
https://openalex.org/A5006770137,2014,1
https://openalex.org/A5006790084,2014,2
https://openalex.org/A5006792263,2014,1
https://openalex.org/A5006798050,2014,1
https://openalex.org/A5006799024,2014,1
https://openalex.org/A5006800281,2014,3
https://openalex.org/A5006824750,2014,1
https://openalex.org/A5006848714,2014,1
https://openalex.org/A5006903364,2014,1
https://openalex.org/A5006905654,2014,1
https://openalex.org/A5006940816,2014,1
https://openalex.org/A5006953777,2014,1
https://openalex.org/A5006958187,2014,3
https://openalex.org/A5006960203,2014,2
https://openalex.org/A5006973011,2014,1
https://openalex.org/A5006979847,2014,3
https://openalex.org/A5007009731,2014,1
https://openalex.org/A5007038821,2014,2
https://openalex.org/A5007042251,2014,1
https://openalex.org/A5007052042,2014,2
https://openalex.org/A5007052233,2014,1
https://openalex.org/A5007070901,2014,1
https://openalex.org/A5007089638,2014,2
https://openalex.org/A5007090019,2014,2
https://openalex.org/A5007122446,2014,1
https://openalex.org/A5007126070,2014,1
https://openalex.org/A5007145568,2014,1
https://openalex.org/A5007148032,2014,2
https://openalex.org/A5007191609,2014,1
https://openalex.org/A5007226245,2014,1
https://openalex.org/A5007227159,2014,2
https://openalex.org/A5007235827,2014,2
https://openalex.org/A5007245762,2014,1
https://openalex.org/A5007249335,2014,1
https://openalex.org/A5007257665,2014,1
https://openalex.org/A5007260460,2014,1
https://openalex.org/A5007272955,2014,1
https://openalex.org/A5007286394,2014,4
https://openalex.org/A5007291981,2014,1
https://openalex.org/A5007292661,2014,1
https://openalex.org/A5007314231,2014,2
https://openalex.org/A5007314770,2014,1
https://openalex.org/A5007316380,2014,1
https://openalex.org/A5007329398,2014,1
https://openalex.org/A5007333593,2014,2
https://openalex.org/A5007352437,2014,1
https://openalex.org/A5007358081,2014,1
https://openalex.org/A5007361778,2014,1
https://openalex.org/A5007371983,2014,1
https://openalex.org/A5007372111,2014,1
https://openalex.org/A5007374653,2014,2
https://openalex.org/A5007401814,2014,1
https://openalex.org/A5007403088,2014,1
https://openalex.org/A5007421185,2014,1
https://openalex.org/A5007433475,2014,1
https://openalex.org/A5007440285,2014,1
https://openalex.org/A5007458418,2014,3
https://openalex.org/A5007459786,2014,6
https://openalex.org/A5007465102,2014,1
https://openalex.org/A5007475662,2014,1
https://openalex.org/A5007476851,2014,1
https://openalex.org/A5007478113,2014,3
https://openalex.org/A5007497292,2014,1
https://openalex.org/A5007507499,2014,6
https://openalex.org/A5007540843,2014,2
https://openalex.org/A5007541994,2014,1
https://openalex.org/A5007542664,2014,1
https://openalex.org/A5007543851,2014,1
https://openalex.org/A5007553012,2014,1
https://openalex.org/A5007565506,2014,2
https://openalex.org/A5007566677,2014,1
https://openalex.org/A5007571294,2014,1
https://openalex.org/A5007574235,2014,2
https://openalex.org/A5007576016,2014,1
https://openalex.org/A5007601064,2014,1
https://openalex.org/A5007605434,2014,4
https://openalex.org/A5007606531,2014,7
https://openalex.org/A5007617587,2014,1
https://openalex.org/A5007644298,2014,1
https://openalex.org/A5007664834,2014,1
https://openalex.org/A5007672751,2014,1
https://openalex.org/A5007677403,2014,1
https://openalex.org/A5007689771,2014,1
